month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_data,remaining_lease,resale_price,flat_postal_code,min_distance_to_dorm_in_km,closest_dorm_postal_code,distance_to_CBD,closest_station_name,min_distance_to_station_in_km
2019-10,BEDOK,4 ROOM,512,BEDOK NORTH AVENUE 2,07 TO 09,92,New Generation,1979,58 years 09 months,380000,460512,2.1991007868426187,415920,10.256587796060623,Bedok Reservoir,0.49844482615871755
2019-10,BEDOK,4 ROOM,408,BEDOK NORTH AVENUE 2,01 TO 03,92,New Generation,1980,59 years 06 months,380000,460408,2.7579747247587743,415920,10.338263638396207,Bedok,0.5889785145673143
2019-10,BEDOK,4 ROOM,512,BEDOK NORTH AVENUE 2,07 TO 09,92,New Generation,1979,58 years 09 months,352000,460512,2.1991007868426187,415920,10.256587796060623,Bedok Reservoir,0.49844482615871755
2019-10,BEDOK,4 ROOM,512,BEDOK NORTH AVENUE 2,01 TO 03,92,New Generation,1979,58 years 09 months,345000,460512,2.1991007868426187,415920,10.256587796060623,Bedok Reservoir,0.49844482615871755
2019-03,BEDOK,4 ROOM,508,BEDOK NORTH AVENUE 3,13 TO 15,92,New Generation,1978,58 years 08 months,368000,460508,2.560579234947233,415920,10.574881781651367,Bedok Reservoir,0.36412758466149997
2019-04,BEDOK,4 ROOM,133,BEDOK NORTH AVENUE 3,07 TO 09,92,New Generation,1978,58 years 01 month,425000,460133,3.094503701255698,415920,10.571800565152271,Bedok,0.7448584289036984
2019-06,BEDOK,4 ROOM,508,BEDOK NORTH AVENUE 3,13 TO 15,92,New Generation,1978,58 years 06 months,350000,460508,2.560579234947233,415920,10.574881781651367,Bedok Reservoir,0.36412758466149997
2019-07,BEDOK,4 ROOM,403,BEDOK NORTH AVENUE 3,04 TO 06,92,New Generation,1980,59 years 10 months,405000,460403,2.809872667122364,415920,10.502687932987,Bedok,0.7678369305415609
2019-07,BEDOK,4 ROOM,508,BEDOK NORTH AVENUE 3,04 TO 06,92,New Generation,1978,58 years 04 months,360000,460508,2.560579234947233,415920,10.574881781651367,Bedok Reservoir,0.36412758466149997
2019-09,BEDOK,4 ROOM,403,BEDOK NORTH AVENUE 3,04 TO 06,92,New Generation,1980,59 years 07 months,408000,460403,2.809872667122364,415920,10.502687932987,Bedok,0.7678369305415609
2019-10,BEDOK,4 ROOM,402,BEDOK NORTH AVENUE 3,10 TO 12,92,New Generation,1979,58 years 08 months,410000,460402,2.766721245880599,415920,10.52808139563014,Bedok Reservoir,0.6983140728994915
2019-10,BEDOK,4 ROOM,507,BEDOK NORTH AVENUE 3,07 TO 09,92,New Generation,1978,58 years 01 month,355000,460507,2.5791323921550133,415920,10.558475399498375,Bedok Reservoir,0.4114032666861059
2019-11,BEDOK,4 ROOM,137,BEDOK NORTH AVENUE 3,07 TO 09,91,New Generation,1979,58 years 02 months,425000,460137,3.0204003402880617,415920,10.614586551987443,Bedok,0.8087882181680098
2019-11,BEDOK,4 ROOM,508,BEDOK NORTH AVENUE 3,01 TO 03,92,New Generation,1978,58 years,315000,460508,2.560579234947233,415920,10.574881781651367,Bedok Reservoir,0.36412758466149997
2019-12,BEDOK,4 ROOM,507,BEDOK NORTH AVENUE 3,13 TO 15,92,New Generation,1978,58 years,365000,460507,2.5791323921550133,415920,10.558475399498375,Bedok Reservoir,0.4114032666861059
2019-12,BEDOK,4 ROOM,402,BEDOK NORTH AVENUE 3,07 TO 09,92,New Generation,1979,58 years 06 months,380000,460402,2.766721245880599,415920,10.52808139563014,Bedok Reservoir,0.6983140728994915
2019-12,BEDOK,4 ROOM,402,BEDOK NORTH AVENUE 3,10 TO 12,92,New Generation,1979,58 years 06 months,431000,460402,2.766721245880599,415920,10.52808139563014,Bedok Reservoir,0.6983140728994915
2019-06,BEDOK,4 ROOM,95,BEDOK NORTH AVENUE 4,07 TO 09,92,New Generation,1979,59 years,368000,460095,3.5977726851682124,415920,11.520799060773408,Tanah Merah,0.8668719346754815
2019-07,BEDOK,4 ROOM,93,BEDOK NORTH AVENUE 4,07 TO 09,92,New Generation,1979,58 years 11 months,360000,460093,3.531711524360777,415920,11.395828295530798,Tanah Merah,0.8315304279339725
2019-07,BEDOK,4 ROOM,105,BEDOK NORTH AVENUE 4,10 TO 12,91,New Generation,1977,57 years 06 months,348888,460105,2.9910194571753217,415920,10.975853573699075,Bedok Reservoir,0.5788735183205685
2019-09,BEDOK,4 ROOM,95,BEDOK NORTH AVENUE 4,13 TO 15,92,New Generation,1979,58 years 09 months,371000,460095,3.5977726851682124,415920,11.520799060773408,Tanah Merah,0.8668719346754815
2019-03,BEDOK,4 ROOM,421,BEDOK NORTH ROAD,01 TO 03,92,New Generation,1979,58 years 10 months,440000,460421,2.379103970099022,415920,9.9462901798525,Bedok,0.48388724196348193
2019-03,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,01 TO 03,91,New Generation,1980,60 years 08 months,385000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-03,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1980,60 years 08 months,403000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-03,BEDOK,4 ROOM,428,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1979,58 years 10 months,390000,460428,2.1837394446991483,415920,9.890091533468187,Bedok,0.6667045081752233
2019-03,BEDOK,4 ROOM,708,BEDOK NORTH ROAD,07 TO 09,91,New Generation,1980,60 years 08 months,400000,470708,1.092925847611264,415920,9.455720834848726,Bedok North,0.15342073241083046
2019-04,BEDOK,4 ROOM,427,BEDOK NORTH ROAD,04 TO 06,92,New Generation,1979,58 years 09 months,405000,460427,2.2133900945974965,415920,9.873867350254066,Bedok,0.6190988333491408
2019-04,BEDOK,4 ROOM,81,BEDOK NORTH ROAD,13 TO 15,91,New Generation,1978,58 years 02 months,388000,460081,3.5472262113400426,415920,11.115352999434512,Tanah Merah,0.6692568304712322
2019-04,BEDOK,4 ROOM,116,BEDOK NORTH ROAD,04 TO 06,98,New Generation,1978,58 years 01 month,388800,460116,3.2213661893300634,415920,10.979279916696033,Bedok Reservoir,0.9042546654872551
2019-04,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,04 TO 06,92,New Generation,1978,57 years 11 months,368000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-04,BEDOK,4 ROOM,78,BEDOK NORTH ROAD,01 TO 03,91,New Generation,1978,58 years 02 months,335000,460078,3.6380932124813286,415920,11.066506357682204,Tanah Merah,0.6109714492863888
2019-04,BEDOK,4 ROOM,80,BEDOK NORTH ROAD,13 TO 15,91,New Generation,1978,58 years 02 months,370000,460080,3.5702199166608883,415920,11.102148017432029,Tanah Merah,0.6493689391514246
2019-04,BEDOK,4 ROOM,121,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1978,57 years 11 months,338000,460121,3.342259603344564,415920,10.982660500373767,Tanah Merah,0.8739973676869985
2019-04,BEDOK,4 ROOM,707,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1980,60 years 07 months,390000,470707,1.0764547316828954,415920,9.48223101013391,Bedok North,0.16805024343714073
2019-05,BEDOK,4 ROOM,182,BEDOK NORTH ROAD,16 TO 18,92,Model A,2006,85 years 10 months,630000,460182,3.7556770984421295,415920,11.1467846307051,Tanah Merah,0.5044159151275682
2019-05,BEDOK,4 ROOM,112,BEDOK NORTH ROAD,07 TO 09,89,New Generation,1978,58 years 02 months,350000,460112,2.9484826219556166,415920,10.73471085165838,Bedok Reservoir,0.7249770080340013
2019-05,BEDOK,4 ROOM,79,BEDOK NORTH ROAD,13 TO 15,92,New Generation,1978,58 years 02 months,337000,460079,3.6135032121993267,415920,11.078804187031023,Tanah Merah,0.62144489177945
2019-05,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1980,60 years 06 months,418000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-06,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1980,60 years 06 months,370000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-06,BEDOK,4 ROOM,182,BEDOK NORTH ROAD,10 TO 12,85,Model A,2006,85 years 09 months,563000,460182,3.7556770984421295,415920,11.1467846307051,Tanah Merah,0.5044159151275682
2019-06,BEDOK,4 ROOM,428,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1979,58 years 07 months,383000,460428,2.1837394446991483,415920,9.890091533468187,Bedok,0.6667045081752233
2019-06,BEDOK,4 ROOM,121,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1978,57 years 09 months,380000,460121,3.342259603344564,415920,10.982660500373767,Tanah Merah,0.8739973676869985
2019-06,BEDOK,4 ROOM,185,BEDOK NORTH ROAD,07 TO 09,85,Model A,2005,85 years 06 months,585000,455282,3.661657369373251,415920,9.716058342783025,Bedok,1.1023328616498185
2019-06,BEDOK,4 ROOM,180,BEDOK NORTH ROAD,13 TO 15,85,Model A,2006,85 years 08 months,590000,460180,3.6632057497137613,415920,11.04476899963958,Tanah Merah,0.6102725445377392
2019-06,BEDOK,4 ROOM,115,BEDOK NORTH ROAD,04 TO 06,98,New Generation,1978,57 years 11 months,365000,460115,3.080323676807109,415920,10.884499828113103,Bedok Reservoir,0.777587363079494
2019-06,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,01 TO 03,91,New Generation,1980,60 years 05 months,350000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-06,BEDOK,4 ROOM,82,BEDOK NORTH ROAD,13 TO 15,92,New Generation,1978,58 years,375000,460082,3.5148913814250697,415920,11.134245124543677,Tanah Merah,0.7030910863076031
2019-07,BEDOK,4 ROOM,705,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1980,60 years 05 months,385000,470705,1.0163858475066638,415920,9.535052775850604,Bedok North,0.240398458582295
2019-07,BEDOK,4 ROOM,78,BEDOK NORTH ROAD,13 TO 15,91,New Generation,1978,57 years 11 months,380000,460078,3.6380932124813286,415920,11.066506357682204,Tanah Merah,0.6109714492863888
2019-07,BEDOK,4 ROOM,183,BEDOK NORTH ROAD,04 TO 06,92,Model A,2005,85 years 05 months,538000,460183,3.7738515438525275,415920,11.128244444312928,Tanah Merah,0.5098699189119167
2019-07,BEDOK,4 ROOM,125,BEDOK NORTH ROAD,04 TO 06,83,New Generation,1978,57 years 11 months,360000,460125,3.400377077243474,415920,10.972173271144726,Tanah Merah,0.819459003510177
2019-07,BEDOK,4 ROOM,82,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1978,57 years 11 months,340000,460082,3.5148913814250697,415920,11.134245124543677,Tanah Merah,0.7030910863076031
2019-07,BEDOK,4 ROOM,183,BEDOK NORTH ROAD,04 TO 06,92,Model A,2005,85 years 05 months,568000,460183,3.7738515438525275,415920,11.128244444312928,Tanah Merah,0.5098699189119167
2019-07,BEDOK,4 ROOM,708,BEDOK NORTH ROAD,01 TO 03,91,New Generation,1980,60 years 04 months,390000,470708,1.092925847611264,415920,9.455720834848726,Bedok North,0.15342073241083046
2019-07,BEDOK,4 ROOM,706,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1980,60 years 04 months,400000,470706,1.0274628537862638,415920,9.507849957946318,Bedok North,0.201052646751601
2019-08,BEDOK,4 ROOM,116,BEDOK NORTH ROAD,07 TO 09,89,New Generation,1978,57 years 10 months,340000,460116,3.2213661893300634,415920,10.979279916696033,Bedok Reservoir,0.9042546654872551
2019-08,BEDOK,4 ROOM,422,BEDOK NORTH ROAD,01 TO 03,92,New Generation,1979,58 years 06 months,400000,460422,2.3495306429206444,415920,9.962169085992763,Bedok,0.5324501097696557
2019-08,BEDOK,4 ROOM,121,BEDOK NORTH ROAD,04 TO 06,92,New Generation,1978,57 years 07 months,300000,460121,3.342259603344564,415920,10.982660500373767,Tanah Merah,0.8739973676869985
2019-08,BEDOK,4 ROOM,185,BEDOK NORTH ROAD,07 TO 09,92,Model A,2005,85 years 04 months,610000,455282,3.661657369373251,415920,9.716058342783025,Bedok,1.1023328616498185
2019-08,BEDOK,4 ROOM,111,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1978,57 years 10 months,388000,460111,2.928154381639423,415920,10.748897935100166,Bedok Reservoir,0.6816897533968567
2019-09,BEDOK,4 ROOM,81,BEDOK NORTH ROAD,07 TO 09,91,New Generation,1978,57 years 10 months,363000,460081,3.5472262113400426,415920,11.115352999434512,Tanah Merah,0.6692568304712322
2019-09,BEDOK,4 ROOM,181,BEDOK NORTH ROAD,01 TO 03,92,Model A,2006,85 years 04 months,575000,460181,3.7038987127217333,415920,11.081661531449853,Tanah Merah,0.568759096987967
2019-09,BEDOK,4 ROOM,116,BEDOK NORTH ROAD,01 TO 03,89,New Generation,1978,57 years 08 months,333000,460116,3.2213661893300634,415920,10.979279916696033,Bedok Reservoir,0.9042546654872551
2019-09,BEDOK,4 ROOM,125,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1978,57 years 08 months,357000,460125,3.400377077243474,415920,10.972173271144726,Tanah Merah,0.819459003510177
2019-09,BEDOK,4 ROOM,180,BEDOK NORTH ROAD,10 TO 12,85,Model A,2006,85 years 04 months,575000,460180,3.6632057497137613,415920,11.04476899963958,Tanah Merah,0.6102725445377392
2019-09,BEDOK,4 ROOM,180,BEDOK NORTH ROAD,07 TO 09,92,Model A,2006,85 years 04 months,600000,460180,3.6632057497137613,415920,11.04476899963958,Tanah Merah,0.6102725445377392
2019-09,BEDOK,4 ROOM,183,BEDOK NORTH ROAD,01 TO 03,92,Model A,2005,85 years 03 months,575000,460183,3.7738515438525275,415920,11.128244444312928,Tanah Merah,0.5098699189119167
2019-09,BEDOK,4 ROOM,181,BEDOK NORTH ROAD,13 TO 15,92,Model A,2006,85 years 04 months,600000,460181,3.7038987127217333,415920,11.081661531449853,Tanah Merah,0.568759096987967
2019-10,BEDOK,4 ROOM,183,BEDOK NORTH ROAD,07 TO 09,92,Model A,2005,85 years 03 months,590000,460183,3.7738515438525275,415920,11.128244444312928,Tanah Merah,0.5098699189119167
2019-10,BEDOK,4 ROOM,706,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1980,60 years 02 months,420000,470706,1.0274628537862638,415920,9.507849957946318,Bedok North,0.201052646751601
2019-10,BEDOK,4 ROOM,110,BEDOK NORTH ROAD,10 TO 12,91,New Generation,1977,56 years 10 months,356000,460110,2.8368153527320588,415920,10.746787720405669,Bedok Reservoir,0.5506217619343505
2019-10,BEDOK,4 ROOM,82,BEDOK NORTH ROAD,01 TO 03,92,New Generation,1978,57 years 08 months,350000,460082,3.5148913814250697,415920,11.134245124543677,Tanah Merah,0.7030910863076031
2019-10,BEDOK,4 ROOM,185,BEDOK NORTH ROAD,01 TO 03,92,Model A,2005,85 years 02 months,520000,455282,3.661657369373251,415920,9.716058342783025,Bedok,1.1023328616498185
2019-10,BEDOK,4 ROOM,707,BEDOK NORTH ROAD,07 TO 09,91,New Generation,1980,60 years 01 month,405000,470707,1.0764547316828954,415920,9.48223101013391,Bedok North,0.16805024343714073
2019-10,BEDOK,4 ROOM,180,BEDOK NORTH ROAD,13 TO 15,92,Model A,2006,85 years 03 months,640000,460180,3.6632057497137613,415920,11.04476899963958,Tanah Merah,0.6102725445377392
2019-11,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1978,57 years 04 months,352000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-11,BEDOK,4 ROOM,181,BEDOK NORTH ROAD,07 TO 09,92,Model A,2006,85 years 02 months,580000,460181,3.7038987127217333,415920,11.081661531449853,Tanah Merah,0.568759096987967
2019-11,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1978,57 years 04 months,320000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-11,BEDOK,4 ROOM,80,BEDOK NORTH ROAD,01 TO 03,91,New Generation,1978,57 years 08 months,335000,460080,3.5702199166608883,415920,11.102148017432029,Tanah Merah,0.6493689391514246
2019-11,BEDOK,4 ROOM,181,BEDOK NORTH ROAD,01 TO 03,92,Model A,2006,85 years 02 months,522000,460181,3.7038987127217333,415920,11.081661531449853,Tanah Merah,0.568759096987967
2019-11,BEDOK,4 ROOM,82,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1978,57 years 07 months,365000,460082,3.5148913814250697,415920,11.134245124543677,Tanah Merah,0.7030910863076031
2019-11,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,04 TO 06,92,New Generation,1978,57 years 04 months,340000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-11,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1978,57 years 04 months,350000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-11,BEDOK,4 ROOM,82,BEDOK NORTH ROAD,04 TO 06,92,New Generation,1978,57 years 07 months,345000,460082,3.5148913814250697,415920,11.134245124543677,Tanah Merah,0.7030910863076031
2019-12,BEDOK,4 ROOM,119,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1978,57 years 03 months,380000,460119,3.314558294541329,415920,11.000243212600045,Tanah Merah,0.9043150223951156
2019-12,BEDOK,4 ROOM,421,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1979,58 years 01 month,468000,460421,2.379103970099022,415920,9.9462901798525,Bedok,0.48388724196348193
2019-12,BEDOK,4 ROOM,121,BEDOK NORTH ROAD,07 TO 09,92,New Generation,1978,57 years 03 months,375000,460121,3.342259603344564,415920,10.982660500373767,Tanah Merah,0.8739973676869985
2019-12,BEDOK,4 ROOM,81,BEDOK NORTH ROAD,04 TO 06,91,New Generation,1978,57 years 06 months,356000,460081,3.5472262113400426,415920,11.115352999434512,Tanah Merah,0.6692568304712322
2019-12,BEDOK,4 ROOM,428,BEDOK NORTH ROAD,10 TO 12,92,New Generation,1979,58 years 01 month,425000,460428,2.1837394446991483,415920,9.890091533468187,Bedok,0.6667045081752233
2019-06,BEDOK,4 ROOM,130,BEDOK NORTH STREET 2,13 TO 15,92,New Generation,1978,57 years 10 months,435000,460130,3.223561640285088,415920,10.659846080445673,Bedok,0.8307176111568118
2019-08,BEDOK,4 ROOM,128,BEDOK NORTH STREET 2,07 TO 09,92,New Generation,1978,57 years 09 months,358000,460128,3.427132041246325,415920,10.905594115845712,Tanah Merah,0.8168691944619406
2019-11,BEDOK,4 ROOM,135,BEDOK NORTH STREET 2,01 TO 03,92,New Generation,1978,57 years 06 months,400000,460135,3.1283197455659932,415920,10.707849232479006,Bedok,0.8888866850134551
2019-03,BEDOK,4 ROOM,543,BEDOK NORTH STREET 3,07 TO 09,95,New Generation,1980,60 years 03 months,360000,460543,1.7075740515013722,415920,9.517086540195901,Bedok North,0.7622462196516132
2019-03,BEDOK,4 ROOM,530,BEDOK NORTH STREET 3,07 TO 09,92,New Generation,1979,59 years 05 months,350000,460530,1.957133199575466,415920,10.075261345676834,Bedok Reservoir,0.6643896851615392
2019-03,BEDOK,4 ROOM,536,BEDOK NORTH STREET 3,04 TO 06,95,New Generation,1980,59 years 10 months,330000,460536,1.5546338374874311,415920,9.710403212767368,Bedok North,0.5959234266295487
2019-04,BEDOK,4 ROOM,536,BEDOK NORTH STREET 3,16 TO 18,92,New Generation,1980,59 years 10 months,385000,460536,1.5546338374874311,415920,9.710403212767368,Bedok North,0.5959234266295487
2019-07,BEDOK,4 ROOM,527,BEDOK NORTH STREET 3,04 TO 06,92,New Generation,1979,59 years 01 month,341000,460527,2.0748614243518455,415920,10.193468765892733,Bedok Reservoir,0.5451692263147085
2019-08,BEDOK,4 ROOM,528,BEDOK NORTH STREET 3,13 TO 15,92,New Generation,1979,59 years,370000,460528,2.017860373533497,415920,10.223792432305288,Bedok Reservoir,0.5247644182419589
2019-09,BEDOK,4 ROOM,524,BEDOK NORTH STREET 3,01 TO 03,92,New Generation,1979,58 years 10 months,360000,460524,2.3259294213036004,415920,10.481301427192605,Bedok Reservoir,0.26810641063458024
2019-06,BEDOK,4 ROOM,86,BEDOK NORTH STREET 4,04 TO 06,89,New Generation,1978,57 years 10 months,355000,460086,3.2845982916721135,415920,11.15071073290909,Bedok Reservoir,0.8810946123501822
2019-11,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRESENT,13 TO 15,87,DBSS,2014,93 years 10 months,670000,473748,1.298896173577738,415920,9.725009115709568,Bedok North,0.4229791713228259
2019-12,BEDOK,4 ROOM,747B,BEDOK RESERVOIR CRESENT,07 TO 09,85,DBSS,2014,93 years 09 months,675000,472747,1.3054324058647329,415920,9.769759423561847,Bedok North,0.45965712681333754
2019-03,BEDOK,4 ROOM,724,BEDOK RESERVOIR ROAD,01 TO 03,103,Model A,1984,64 years 04 months,465000,470724,2.0552598002469353,415920,10.41764395943915,Bedok Reservoir,0.4241946912789609
2019-03,BEDOK,4 ROOM,124,BEDOK RESERVOIR ROAD,01 TO 03,103,Model A,1987,67 years 02 months,389000,460124,3.3784525525696045,415920,10.985460106004856,Tanah Merah,0.8383202352970351
2019-03,BEDOK,4 ROOM,105,BEDOK RESERVOIR ROAD,01 TO 03,91,New Generation,1985,65 years 06 months,350000,460105,2.9910194571753217,415920,10.975853573699075,Bedok Reservoir,0.5788735183205685
2019-03,BEDOK,4 ROOM,132,BEDOK RESERVOIR ROAD,07 TO 09,84,Simplified,1987,66 years 11 months,345000,460132,3.187352303409797,415920,10.67795808663087,Bedok,0.8490376596642163
2019-04,BEDOK,4 ROOM,131,BEDOK RESERVOIR ROAD,01 TO 03,83,Simplified,1987,66 years 10 months,354000,460131,3.131841758854114,415920,10.553443894138345,Bedok,0.7238446353091149
2019-04,BEDOK,4 ROOM,723,BEDOK RESERVOIR ROAD,10 TO 12,111,Model A,1984,64 years 05 months,478000,470723,2.1149103492422316,415920,10.454227126694871,Bedok Reservoir,0.3636851384444849
2019-04,BEDOK,4 ROOM,106,BEDOK RESERVOIR ROAD,07 TO 09,91,New Generation,1985,65 years 04 months,415000,460106,3.041516674006833,415920,11.071699621913117,Bedok Reservoir,0.5939781530068714
2019-04,BEDOK,4 ROOM,136,BEDOK RESERVOIR ROAD,07 TO 09,84,Simplified,1988,68 years 01 month,378000,460136,3.029240124171344,415920,10.533936613416335,Bedok,0.7135572309895672
2019-04,BEDOK,4 ROOM,713,BEDOK RESERVOIR ROAD,07 TO 09,93,New Generation,1981,61 years 03 months,408000,470713,1.3951371253809908,415920,9.815533319308352,Bedok North,0.5224104878816148
2019-04,BEDOK,4 ROOM,118,BEDOK RESERVOIR ROAD,01 TO 03,91,New Generation,1985,65 years 02 months,418000,460118,3.174891204589488,415920,10.891791996079466,Bedok Reservoir,0.906482726723524
2019-04,BEDOK,4 ROOM,709,BEDOK RESERVOIR ROAD,01 TO 03,93,New Generation,1981,61 years 03 months,360000,470709,1.4082009923194523,415920,9.753372703236371,Bedok North,0.49329900384393893
2019-04,BEDOK,4 ROOM,703,BEDOK RESERVOIR ROAD,07 TO 09,93,New Generation,1980,60 years 07 months,395000,470703,1.107972321299366,415920,9.649972533680092,Bedok North,0.3448109456002646
2019-05,BEDOK,4 ROOM,133,BEDOK RESERVOIR ROAD,04 TO 06,84,Simplified,1987,66 years 08 months,352000,460133,3.094503701255698,415920,10.571800565152271,Bedok,0.7448584289036984
2019-05,BEDOK,4 ROOM,626,BEDOK RESERVOIR ROAD,07 TO 09,92,New Generation,1981,60 years 10 months,392000,470626,0.7585246334769578,415920,9.089390405452397,Bedok North,0.2570384385242845
2019-05,BEDOK,4 ROOM,116,BEDOK RESERVOIR ROAD,07 TO 09,93,New Generation,1986,65 years 10 months,380000,460116,3.2213661893300634,415920,10.979279916696033,Bedok Reservoir,0.9042546654872551
2019-05,BEDOK,4 ROOM,105,BEDOK RESERVOIR ROAD,10 TO 12,93,New Generation,1985,65 years 03 months,404888,460105,2.9910194571753217,415920,10.975853573699075,Bedok Reservoir,0.5788735183205685
2019-05,BEDOK,4 ROOM,147,BEDOK RESERVOIR ROAD,01 TO 03,84,Simplified,1987,66 years 09 months,364000,469401,4.897731311190559,415920,12.102483535885998,Tanah Merah,0.6849839841302856
2019-06,BEDOK,4 ROOM,132,BEDOK RESERVOIR ROAD,07 TO 09,103,Model A,1987,66 years 08 months,410000,460132,3.187352303409797,415920,10.67795808663087,Bedok,0.8490376596642163
2019-06,BEDOK,4 ROOM,627,BEDOK RESERVOIR ROAD,01 TO 03,91,New Generation,1981,60 years 09 months,370000,470627,0.776719359179797,415920,9.054469093816394,Bedok North,0.2767119599847625
2019-06,BEDOK,4 ROOM,718,BEDOK RESERVOIR ROAD,04 TO 06,104,Model A,1984,63 years 07 months,430000,470718,1.7615916410238708,415920,10.139675499801928,Bedok Reservoir,0.7192989388321882
2019-06,BEDOK,4 ROOM,103,BEDOK RESERVOIR ROAD,04 TO 06,91,New Generation,1985,65 years,352800,460103,3.1077791293747445,415920,11.061381792759642,Bedok Reservoir,0.6892879450083306
2019-06,BEDOK,4 ROOM,136,BEDOK RESERVOIR ROAD,07 TO 09,88,Simplified,1988,67 years 11 months,395000,460136,3.029240124171344,415920,10.533936613416335,Bedok,0.7135572309895672
2019-07,BEDOK,4 ROOM,128,BEDOK RESERVOIR ROAD,01 TO 03,84,Simplified,1986,66 years 05 months,357000,460128,3.427132041246325,415920,10.905594115845712,Tanah Merah,0.8168691944619406
2019-07,BEDOK,4 ROOM,724,BEDOK RESERVOIR ROAD,13 TO 15,103,Model A,1984,64 years 01 month,435000,470724,2.0552598002469353,415920,10.41764395943915,Bedok Reservoir,0.4241946912789609
2019-07,BEDOK,4 ROOM,146,BEDOK RESERVOIR ROAD,10 TO 12,84,Simplified,1986,66 years 05 months,370000,470146,0.45048217051828077,415920,8.786702580504635,Kaki Bukit,0.3997540881093869
2019-07,BEDOK,4 ROOM,148,BEDOK RESERVOIR ROAD,07 TO 09,104,Model A,1987,66 years 08 months,425000,469402,4.941808183084722,415920,12.166041872463255,Tanah Merah,0.7260505197165897
2019-07,BEDOK,4 ROOM,619,BEDOK RESERVOIR ROAD,10 TO 12,92,New Generation,1981,60 years 08 months,408000,470619,1.0036800448856873,415920,9.207522266367697,Bedok North,0.14579123139157954
2019-07,BEDOK,4 ROOM,140,BEDOK RESERVOIR ROAD,04 TO 06,84,Simplified,1986,66 years 02 months,370000,460140,2.9741672830716297,415920,10.660104824521461,Bedok Reservoir,0.8358649560162285
2019-07,BEDOK,4 ROOM,613B,BEDOK RESERVOIR ROAD,04 TO 06,100,Model A,1998,77 years 07 months,465000,472613,1.0910951401518711,415920,9.210183942736727,Bedok North,0.21856387700070612
2019-07,BEDOK,4 ROOM,623,BEDOK RESERVOIR ROAD,10 TO 12,92,New Generation,1981,60 years 08 months,388000,470623,0.9062212222779468,415920,9.140664557136382,Bedok North,0.17611801956476586
2019-08,BEDOK,4 ROOM,132,BEDOK RESERVOIR ROAD,04 TO 06,103,Model A,1987,66 years 07 months,410000,460132,3.187352303409797,415920,10.67795808663087,Bedok,0.8490376596642163
2019-08,BEDOK,4 ROOM,720,BEDOK RESERVOIR ROAD,01 TO 03,104,Model A,1984,63 years 05 months,420000,470720,1.6745738437251905,415920,10.018906377900874,Bedok North,0.781237086179026
2019-08,BEDOK,4 ROOM,713,BEDOK RESERVOIR ROAD,07 TO 09,104,New Generation,1981,60 years 11 months,418000,470713,1.3951371253809908,415920,9.815533319308352,Bedok North,0.5224104878816148
